x,y,z,price,city_name,locality,per_square_feet_rate,floor_count,floor_number,apartment_type,age_of_property,main_entrance_facing,built_up_area,bedroom_count,bathroom_count,has_swimming_pool,has_gym,number_of_lifts,parking_count,has_gas_pipeline,has_servant_room,power_backup_type,is_gated_community,security_type
1775.4676771493,5749.6188489873,2092.6630447274,17000000,Mumbai,Malad West,14406,11,5,2,0,1,1180,2,2,0,0,2,0,0,0,0,0,1
1775.6034947405,5749.4023092845,2093.1426887481,8700000,Mumbai,Malad West,14146,20,9,0,1,2,615,1,2,0,0,2,0,1,0,0,1,2
1777.1088173306,5748.1417783178,2095.3260719334,13500000,Mumbai,Malad West,13846,9,1,2,4,1,975,2,2,1,1,2,1,1,0,2,1,2
1775.2914429202,5749.4453715985,2093.2890893758,14100000,Mumbai,Malad West,12000,23,6,2,0,5,1175,2,2,0,0,3,1,0,0,0,0,1
1775.5169106431,5749.5675596539,2092.7621883522,20500000,Mumbai,Malad West,14801,20,6,3,1,5,1385,3,3,0,0,2,0,0,0,0,0,2
1777.3289091327,5748.4600918019,2094.2658670099,2800000,Mumbai,Malad West,8888,8,2,1,6,2,315,1,1,0,0,1,2,0,0,0,1,2
1775.5673819871,5749.5512470919,2092.7641838219,7500000,Mumbai,Malad West,12019,3,3,0,15,2,624,1,1,0,0,0,1,1,0,1,0,1
1776.5302770942,5748.5871231678,2094.5947727227,5600000,Mumbai,Malad West,10769,15,14,0,0,4,520,1,1,0,0,2,1,0,0,0,1,1
1777.3645259523,5748.5013396893,2094.1224151126,2100000,Mumbai,Malad West,5384,8,6,1,1,1,390,1,1,0,0,2,0,0,0,0,1,2
1777.9522383393,5748.606012523,2093.3360339345,2300000,Mumbai,Malad West,6571,8,2,1,5,3,350,1,1,0,0,1,1,0,0,0,1,1
1777.3645259523,5748.5013396893,2094.1224151126,2000000,Mumbai,Malad West,5128,8,6,1,10,2,390,1,1,0,0,2,0,0,0,0,1,2
1775.4355437267,5749.3531915599,2093.4200507238,10500000,Mumbai,Malad West,14285,18,6,0,1,2,735,1,2,0,0,2,0,0,0,0,1,1
1775.4947769104,5749.3688174537,2093.3268970841,10600000,Mumbai,Malad West,14421,18,14,0,0,4,735,1,2,0,0,2,0,0,0,0,1,2
1775.4854880318,5749.3625853206,2093.3518921347,10100000,Mumbai,Malad West,13741,18,13,0,2,4,735,1,2,0,0,1,0,0,0,0,1,2
1776.5613151527,5748.5773015638,2094.5954028042,8500000,Mumbai,Malad West,11888,20,6,0,1,4,715,1,2,1,1,2,0,0,0,0,1,2
1775.4854880318,5749.3625853206,2093.3518921347,16520000,Mumbai,Malad West,13376,18,11,2,2,1,1235,2,2,0,0,1,0,0,0,0,1,2
1775.435037763,5749.361875169,2093.3966310848,9300000,Mumbai,Malad West,12687,18,15,0,0,4,733,1,1,0,0,2,0,0,0,0,1,2
1775.4961570626,5749.345524616,2093.3896997057,10000000,Mumbai,Malad West,13333,18,17,0,0,4,750,1,2,0,0,2,1,0,0,0,1,1
1775.2892776378,5749.4451225017,2093.2916098922,8000000,Mumbai,Malad West,13093,11,6,0,0,1,611,1,2,0,0,2,0,0,0,1,1,1
1775.5684482032,5749.3048443236,2093.4401096718,18500000,Mumbai,Malad West,13703,18,8,3,0,1,1350,3,2,0,0,2,0,0,0,0,1,2
1776.542421559,5748.5624013656,2094.6523200776,6000000,Mumbai,Malad West,13100,16,12,0,1,4,458,1,1,0,0,4,0,0,0,0,1,2
1778.3247910372,5747.8505676663,2095.0932650747,14500000,Mumbai,Malad West,11600,22,17,2,0,5,1250,2,2,0,0,3,1,0,0,0,1,2
1777.8055272132,5748.800594668,2092.9262361955,6500000,Mumbai,Malad West,9285,13,1,0,1,1,700,1,2,0,0,2,1,0,0,0,1,2
1778.3573705611,5747.845731657,2095.078878621,17200000,Mumbai,Malad West,11862,22,16,3,0,5,1450,3,2,0,0,3,1,0,0,0,0,2
1775.5978369993,5749.3167233963,2093.382558282,16000000,Mumbai,Malad West,14096,14,12,2,5,4,1135,2,3,0,0,2,1,1,0,0,1,1
1775.4676771493,5749.6188489873,2092.6630447274,15900000,Mumbai,Malad West,14260,11,9,2,0,1,1115,2,2,0,0,2,0,0,0,0,0,1
1775.4674319917,5749.4689125052,2093.0751592031,15500000,Mumbai,Malad West,13478,22,21,2,3,3,1150,2,2,0,1,3,0,0,0,0,1,2
1775.2291542029,5749.4618514517,2093.2966509241,11500000,Mumbai,Malad West,11500,7,4,2,1,4,1000,2,2,0,0,1,0,0,0,0,1,2
1775.5032462718,5749.002968773,2094.3242555818,14500000,Mumbai,Malad West,13551,23,11,2,1,1,1070,2,2,0,1,2,1,0,0,2,1,2
1775.435037763,5749.361875169,2093.3966310848,15000000,Mumbai,Malad West,12345,18,17,2,0,2,1215,2,2,0,0,2,0,0,0,0,1,2
1775.435037763,5749.361875169,2093.3966310848,15000000,Mumbai,Malad West,12345,18,6,2,0,1,1215,2,2,0,0,2,0,0,0,0,1,2
1778.1365924373,5748.7048177293,2092.9080670808,5900000,Mumbai,Malad West,8939,9,2,0,0,3,660,1,2,0,0,1,1,0,0,0,1,1
1775.392619408,5749.0262684236,2094.3540798842,14000000,Mumbai,Malad West,13084,23,16,2,0,5,1070,2,2,0,0,2,0,0,0,0,1,2
1778.328955375,5747.852303091,2095.0849692379,12500000,Mumbai,Malad West,12512,22,12,2,0,1,999,2,2,0,0,3,1,0,0,0,1,2
1777.3817557986,5748.5062268248,2094.0943756935,3000000,Mumbai,Malad West,9375,8,4,1,1,1,320,1,1,0,0,1,2,0,0,0,1,1
1775.2914429202,5749.4453715985,2093.2890893758,8700000,Mumbai,Malad West,12000,23,2,0,0,1,725,1,2,0,0,3,1,0,0,0,0,1
1777.8282257405,5748.8675950707,2092.7229090603,8300000,Mumbai,Malad West,9540,8,5,2,0,1,870,2,2,0,0,1,1,0,0,0,1,1
1777.1846179367,5748.4968209297,2094.2875002088,6000000,Mumbai,Malad West,8571,16,3,0,1,5,700,1,2,0,0,2,1,0,0,0,1,2
1777.226468256,5748.4679282005,2094.3312916014,6000000,Mumbai,Malad West,8571,16,2,0,1,5,700,1,2,0,0,2,1,0,0,0,1,2
1777.1207257613,5748.0299147071,2095.6228252485,2500000,Mumbai,Malad West,11111,8,1,1,5,1,225,1,1,0,0,1,1,0,0,0,1,1
1777.088448399,5748.0307439714,2095.6479219865,2500000,Mumbai,Malad West,11111,8,6,1,5,3,225,1,1,0,0,1,1,0,0,0,1,1
1775.361805031,5749.5639615199,2092.9036560789,8000000,Mumbai,Malad West,12030,7,1,0,10,4,665,1,0,0,0,1,1,1,0,0,0,0
1777.2473054889,5748.1598980301,2095.1588965544,10000000,Mumbai,Malad West,14705,8,0,4,1,3,680,2,2,0,0,1,1,0,0,0,1,2
1777.0644853063,5748.0378461877,2095.648762044,2400000,Mumbai,Malad West,9600,8,5,1,5,3,250,1,1,0,0,1,0,0,0,0,1,1
1777.8073035234,5748.8056276758,2092.9109027242,3500000,Mumbai,Malad West,9459,8,0,0,8,1,370,1,1,0,0,1,1,0,0,0,1,1
1777.1157637263,5748.026663344,2095.635951162,2500000,Mumbai,Malad West,7142,8,5,1,10,1,350,1,1,0,0,1,0,0,0,0,1,2
1778.00673066,5748.5575690445,2093.4227812626,5000000,Mumbai,Malad West,8264,7,1,0,5,4,605,1,2,0,0,1,1,0,0,0,1,1
1777.9933481023,5748.5477104638,2093.4612188015,2500000,Mumbai,Malad West,10000,8,0,1,10,4,250,1,1,0,0,1,1,0,0,0,1,1
1775.3564854139,5749.5965696335,2092.8185865378,9000000,Mumbai,Malad West,13846,8,7,0,8,1,650,1,1,0,0,1,0,0,0,0,1,1
1775.4601172875,5749.569806512,2092.8041981913,9000000,Mumbai,Malad West,13996,7,5,0,10,5,643,1,2,0,0,1,0,1,0,0,1,2
1775.6143010295,5749.3166479977,2093.3688005309,8500000,Mumbai,Malad West,13076,8,0,0,8,5,650,1,1,0,0,1,0,0,0,0,1,1
1775.4497017912,5749.4136326913,2093.2420396678,17200000,Mumbai,Malad West,14700,25,5,2,1,4,1170,2,2,1,1,2,0,0,0,2,1,2
1776.5826383958,5748.557740237,2094.6310023754,6700000,Mumbai,Malad West,14565,15,3,0,1,5,460,1,1,0,0,4,0,0,0,0,1,1
1775.4910693143,5749.3486253585,2093.3854988686,16800000,Mumbai,Malad West,14000,16,6,2,1,6,1200,2,2,0,0,2,0,0,0,0,1,2
1775.4854880318,5749.3625853206,2093.3518921347,10000000,Mumbai,Malad West,13605,18,14,0,2,4,735,1,2,0,0,1,0,0,0,0,1,2
1778.3573705611,5747.845731657,2095.078878621,14300000,Mumbai,Malad West,13240,22,17,2,0,1,1080,2,2,0,0,3,1,0,0,0,0,2
1775.1336716826,5749.617884768,2092.9490263298,8100000,Mumbai,Malad West,12461,8,3,0,0,5,650,1,2,0,0,2,0,0,0,0,1,2
1776.5573322738,5748.5523214627,2094.6673369654,6500000,Mumbai,Malad West,14130,16,13,0,1,1,460,1,1,0,0,4,0,0,0,0,1,2
1777.9616440215,5748.5550303013,2093.4680451315,2500000,Mumbai,Malad West,7812,8,3,1,8,4,320,1,1,0,0,1,0,0,0,0,1,2
1778.3247910372,5747.8505676663,2095.0932650747,14500000,Mumbai,Malad West,11600,22,19,2,0,5,1250,2,2,0,0,3,1,0,0,0,1,2
1774.6872872522,5749.708238226,2093.0793601156,15430000,Mumbai,Malad West,14287,18,15,2,1,1,1080,2,2,0,0,2,1,1,0,0,1,2
1775.2957365062,5749.4795670016,2093.1915241024,14800000,Mumbai,Malad West,11384,16,5,2,0,5,1300,2,2,0,0,2,0,0,0,0,1,2
1777.3859990871,5748.5114183301,2094.0765228561,3200000,Mumbai,Malad West,10000,8,4,1,1,1,320,1,1,0,0,1,2,0,0,0,1,1
1778.3281403554,5747.8514452383,2095.0880145455,12500000,Mumbai,Malad West,12512,22,13,2,0,5,999,2,2,0,0,3,1,0,0,0,1,2
1778.1555491916,5748.7152806115,2092.863221843,9000000,Mumbai,Malad West,10344,13,5,2,0,7,870,2,2,0,0,1,1,0,0,0,1,1
1777.2250357277,5748.4689832486,2094.3296113582,6000000,Mumbai,Malad West,8571,16,6,0,1,5,700,1,2,0,0,2,1,0,0,0,1,2
1778.1327203476,5748.6979858876,2092.9301220731,9000000,Mumbai,Malad West,10650,9,7,2,0,2,845,2,2,0,0,1,1,0,0,0,1,1
1777.8282257405,5748.8675950707,2092.7229090603,5500000,Mumbai,Malad West,8270,8,5,0,0,7,665,1,2,0,0,1,1,0,0,0,1,1
1777.7201135953,5748.8144667559,2092.9606839445,9000000,Mumbai,Malad West,7142,13,10,2,2,5,1260,2,2,0,0,2,1,1,0,0,1,1
1778.1382107394,5748.696899425,2092.9284416937,6000000,Mumbai,Malad West,9230,13,1,0,0,5,650,1,2,0,0,1,1,0,0,0,1,1
1778.1426004402,5748.7018505517,2092.9111127718,6700000,Mumbai,Malad West,6700,11,6,2,1,5,1000,2,2,0,0,2,2,0,0,0,1,1
1775.3030879326,5749.4837969858,2093.1736703329,9100000,Mumbai,Malad West,12133,16,11,0,0,5,750,1,2,0,0,2,0,0,0,0,0,1
1777.6725245473,5748.768997335,2093.1259901759,4500000,Mumbai,Malad West,8181,7,7,0,7,1,550,1,1,0,0,1,1,0,0,0,1,0
1778.0027116457,5748.5570145986,2093.4277172355,4800000,Mumbai,Malad West,7933,8,1,0,6,4,605,1,2,0,0,1,2,0,0,0,1,2
1776.5302770942,5748.5871231678,2094.5947727227,5600000,Mumbai,Malad West,10769,15,14,0,0,1,520,1,1,0,0,4,1,0,0,0,1,1
1777.1234545304,5748.028075675,2095.6255554393,2400000,Mumbai,Malad West,8000,8,1,1,6,3,300,1,1,0,0,1,1,0,0,0,1,1
1776.5025766665,5748.5942295605,2094.5987632389,5000000,Mumbai,Malad West,9090,16,6,0,1,4,550,1,1,0,0,2,0,0,0,1,1,2
1778.0546267524,5748.6740382413,2093.0622413907,5300000,Mumbai,Malad West,9464,8,6,0,7,1,560,1,1,0,0,1,1,0,0,0,0,1
1776.4587627328,5748.6068127223,2094.601388578,5000000,Mumbai,Malad West,9090,10,7,0,1,4,550,1,1,0,0,4,1,0,0,0,1,2
1776.5602928868,5748.5736380688,2094.6063242144,5000000,Mumbai,Malad West,9090,14,12,0,1,7,550,1,1,0,0,4,1,0,0,0,1,2
1776.5602928868,5748.5736380688,2094.6063242144,5000000,Mumbai,Malad West,9090,14,12,0,1,1,550,1,1,0,0,4,1,0,0,0,1,2
1778.0739713258,5748.7099247729,2092.9472409287,8500000,Mumbai,Malad West,8500,13,2,2,1,5,1000,2,2,0,0,2,1,0,0,0,1,2
1775.4353354773,5749.3621273848,2093.3956858969,10200000,Mumbai,Malad West,13877,18,10,0,0,4,735,1,2,0,0,2,0,0,0,0,1,2
1775.3165979645,5749.4730872277,2093.1916291245,8800000,Mumbai,Malad West,13538,15,10,0,0,5,650,1,2,0,0,2,1,0,0,0,1,1
1775.2940157283,5749.4793336341,2093.1936245446,20000000,Mumbai,Malad West,14814,15,8,3,1,5,1350,3,3,0,0,2,0,0,0,0,1,2
1775.4292250061,5749.4067643817,2093.2782721552,15500000,Mumbai,Malad West,12757,18,15,2,1,1,1215,2,2,0,0,2,0,0,0,0,0,1
1775.4376059968,5749.3687681016,2093.3755218763,10500000,Mumbai,Malad West,14285,18,15,0,0,4,735,1,1,0,0,2,0,0,0,0,1,2
1774.5627202883,5749.8794130442,2092.7147171112,10000000,Mumbai,Malad West,14084,5,2,0,1,4,710,1,2,0,0,0,1,1,0,0,1,2
1775.4877297274,5749.350268499,2093.3838185334,15100000,Mumbai,Malad West,12427,18,2,2,0,6,1215,2,2,0,0,2,1,0,0,0,0,1
1775.4854880318,5749.3625853206,2093.3518921347,16510000,Mumbai,Malad West,13336,18,12,2,2,1,1238,2,2,0,0,1,0,0,0,0,1,2
1776.6022880818,5748.5509022097,2094.6331026428,6800000,Mumbai,Malad West,14782,15,13,0,1,1,460,1,1,0,0,4,0,0,0,0,1,1
1777.380439199,5748.4994800024,2094.1140137933,4500000,Mumbai,Malad West,13846,8,5,1,1,3,325,1,1,0,0,1,2,0,0,0,0,1
1775.4801524381,5749.3510024397,2093.3882294128,10000000,Mumbai,Malad West,12195,18,9,0,0,4,820,1,2,0,0,2,1,0,0,0,1,1
1776.548151239,5748.5606689201,2094.6522150644,6450000,Mumbai,Malad West,13870,16,13,0,1,1,465,1,1,0,0,4,0,0,0,0,1,2
1774.7327305412,5749.6856094432,2093.1029902294,15510000,Mumbai,Malad West,14495,18,17,2,1,1,1070,2,2,0,0,2,1,0,0,0,1,0
1774.6893884794,5749.7093483231,2093.0745290661,15405000,Mumbai,Malad West,14397,18,16,2,1,6,1070,2,2,0,0,2,1,0,0,0,1,2
1775.2293053078,5749.4829876942,2093.2384689259,14700000,Mumbai,Malad West,12510,22,7,2,0,5,1175,2,2,0,0,2,1,0,0,0,0,1
1778.3520071029,5747.84509451,2095.0851792591,13600000,Mumbai,Malad West,12592,22,5,2,0,1,1080,2,2,0,0,3,1,0,0,0,0,2
1775.5413247554,5749.615295359,2092.6103219329,15700000,Mumbai,Malad West,13832,11,9,2,0,7,1135,2,2,0,0,2,0,0,0,0,0,1
1775.4961570626,5749.345524616,2093.3896997057,10000000,Mumbai,Malad West,13333,18,7,0,0,4,750,1,2,0,0,2,1,0,0,0,1,1
1774.6872872522,5749.708238226,2093.0793601156,15430000,Mumbai,Malad West,14287,18,14,2,1,5,1080,2,2,0,0,2,1,0,0,0,1,2
1777.3636279998,5748.4998575255,2094.1272458694,3500000,Mumbai,Malad West,10937,8,7,1,3,5,320,1,1,0,0,1,0,0,0,0,1,1
1775.2981081495,5749.4423958464,2093.2916098922,8500000,Mumbai,Malad West,13911,7,6,0,2,0,611,1,2,0,0,1,1,1,0,0,0,1
1775.4676771493,5749.6188489873,2092.6630447274,16900000,Mumbai,Malad West,14632,11,6,2,0,2,1155,2,2,0,0,2,0,0,0,0,0,1
1775.4341379769,5749.361808876,2093.3975762726,16600000,Mumbai,Malad West,13280,18,8,3,2,1,1250,3,2,0,0,1,0,0,0,0,1,2
1775.4873510974,5749.4138211845,2093.2095878974,10400000,Mumbai,Malad West,14188,18,10,0,1,2,733,1,2,0,0,2,0,0,0,0,0,1
1776.449746824,5748.6092927413,2094.6022286864,5600000,Mumbai,Malad West,10000,15,13,0,0,1,560,1,1,0,0,4,1,0,0,0,1,1
1776.5302770942,5748.5871231678,2094.5947727227,5700000,Mumbai,Malad West,11176,16,14,0,0,1,510,1,1,0,0,4,1,0,0,0,1,1
1777.4641260241,5748.0396122508,2095.304965081,7700000,Mumbai,Malad West,11000,18,15,0,1,1,700,1,2,0,1,2,1,0,0,0,0,1
1775.4676771493,5749.6188489873,2092.6630447274,16900000,Mumbai,Malad West,14506,11,5,2,0,7,1165,2,2,0,0,2,0,0,0,0,0,1
1778.1316709314,5748.7080988376,2092.9032359835,6000000,Mumbai,Malad West,8000,13,7,0,0,2,750,1,2,0,0,2,1,0,0,0,1,1
1777.3642776367,5748.5005365662,2094.1248304912,3500000,Mumbai,Malad West,10937,8,7,1,1,1,320,1,1,0,0,1,1,0,0,0,1,1
1777.5233948886,5748.1477462782,2094.9580109349,7500000,Mumbai,Malad West,12295,10,2,0,0,3,610,1,2,0,0,1,0,0,0,0,1,1
1775.4277700672,5749.2771205606,2093.6355519222,14500000,Mumbai,Malad West,14077,12,9,2,2,2,1030,2,2,0,0,2,1,0,0,0,0,1
1776.5480409388,5748.579873316,2094.5996033474,6600000,Mumbai,Malad West,9836,16,1,0,1,0,671,1,1,0,0,2,0,0,0,1,1,2
1777.3464949717,5748.5038158344,2094.1309214443,3700000,Mumbai,Malad West,11562,8,4,1,3,1,320,1,1,0,0,1,1,0,0,0,1,1
1777.3715784985,5748.505662699,2094.1045623042,4500000,Mumbai,Malad West,10465,8,3,1,3,2,430,1,1,0,0,2,0,0,0,0,1,1
1778.1239383486,5748.7076229278,2092.9111127718,5700000,Mumbai,Malad West,8769,9,7,0,0,4,650,1,2,0,0,2,1,0,0,0,1,1
1778.3520071029,5747.84509451,2095.0851792591,16300000,Mumbai,Malad West,11241,22,6,3,0,5,1450,3,2,0,0,3,1,0,0,0,0,2
1775.435037763,5749.361875169,2093.3966310848,15000000,Mumbai,Malad West,12345,18,7,2,0,1,1215,2,2,0,0,2,0,0,0,0,1,2
1778.0797443275,5748.7083303634,2092.9467158107,6000000,Mumbai,Malad West,9523,13,6,0,0,3,630,1,2,0,0,2,1,0,0,0,1,1
1775.435037763,5749.361875169,2093.3966310848,15000000,Mumbai,Malad West,12345,18,10,2,0,1,1215,2,2,0,0,2,0,0,0,0,1,2
1777.3508658876,5748.4902222053,2094.1645266642,3550000,Mumbai,Malad West,11093,8,7,1,3,4,320,1,1,0,0,1,0,0,0,0,1,1
1777.2221653987,5748.4668098467,2094.3380125727,6000000,Mumbai,Malad West,8571,16,15,0,1,4,700,1,2,0,0,2,1,0,0,0,1,2
1776.5302770942,5748.5871231678,2094.5947727227,5500000,Mumbai,Malad West,10576,15,14,0,0,1,520,1,1,0,0,4,1,0,0,0,1,1
1776.5535524125,5748.5692545659,2094.6240714912,6700000,Mumbai,Malad West,9852,16,1,0,1,4,680,1,1,0,0,2,0,0,0,1,1,2
1777.8116818934,5748.7422921943,2093.0811455031,9000000,Mumbai,Malad West,8490,13,4,2,1,5,1060,2,1,0,0,2,0,1,0,0,1,1
1777.372929142,5748.5050538147,2094.1050873871,2300000,Mumbai,Malad West,7187,8,7,1,3,6,320,1,1,0,0,1,0,0,0,0,1,1
1777.8264316103,5748.8692586166,2092.7198633361,8200000,Mumbai,Malad West,9647,8,4,2,0,2,850,2,2,0,0,1,1,0,0,0,1,1
1778.3260644206,5747.8511306037,2095.0906398103,14500000,Mumbai,Malad West,10000,23,12,3,0,5,1450,3,2,0,0,3,1,1,0,0,0,1
1775.2962713305,5749.4805871456,2093.1882684164,8500000,Mumbai,Malad West,10625,16,12,0,0,5,800,1,2,0,0,2,0,0,0,0,1,2
1777.3679182014,5748.5023566939,2094.1167442225,3600000,Mumbai,Malad West,9729,7,4,1,6,4,370,1,1,0,0,2,0,0,0,0,1,1
1776.4497698956,5748.6043878742,2094.6156704157,6140000,Mumbai,Malad West,9983,16,6,0,1,5,615,1,1,0,0,4,0,0,0,0,1,2
1777.328210402,5748.7447484071,2093.484953414,4500000,Mumbai,Malad West,8181,8,5,0,1,4,550,1,1,0,0,2,1,0,0,0,1,2
1776.5318353264,5748.5893200539,2094.5874217694,5000000,Mumbai,Malad West,9090,14,13,0,1,1,550,1,1,0,0,4,1,0,0,0,1,2
1777.328210402,5748.7447484071,2093.484953414,4500000,Mumbai,Malad West,8181,8,4,0,1,3,550,1,1,0,0,2,1,0,0,0,1,2
1776.5320202506,5748.584939135,2094.5992883067,5000000,Mumbai,Malad West,9090,14,10,0,1,4,550,1,1,0,0,4,1,0,0,0,1,2
1776.5253716306,5748.5886774023,2094.5946677091,5000000,Mumbai,Malad West,9090,14,10,0,1,1,550,1,1,0,0,4,1,0,0,0,1,2
1776.5230843518,5748.5883894044,2094.5973980624,5000000,Mumbai,Malad West,9090,16,5,0,1,5,550,1,1,0,0,2,0,0,0,1,1,2
1776.5218892127,5748.5902127577,2094.5934075459,5000000,Mumbai,Malad West,9090,14,13,0,1,4,550,1,1,0,0,4,1,0,0,0,1,2
1777.8116818934,5748.7422921943,2093.0811455031,6000000,Mumbai,Malad West,8571,13,7,0,1,0,700,1,0,0,0,2,0,1,0,0,1,1
1776.5602928868,5748.5736380688,2094.6063242144,5000000,Mumbai,Malad West,9090,14,12,0,1,5,550,1,1,0,0,4,1,0,0,0,1,2
1777.1987895374,5748.7751984611,2093.5112084785,4500000,Mumbai,Malad West,8181,8,3,0,1,6,550,1,1,0,0,3,1,0,0,0,1,2
1776.5602928868,5748.5736380688,2094.6063242144,5000000,Mumbai,Malad West,9090,14,14,0,1,4,550,1,1,0,0,4,1,0,0,0,1,2
1775.5681907499,5749.5492388559,2092.769014958,9500000,Mumbai,Malad West,14615,8,7,0,12,2,650,1,1,0,0,1,0,1,0,0,1,2
1775.3572383248,5749.4502146221,2093.2199850732,16600000,Mumbai,Malad West,14188,25,10,2,1,5,1170,2,2,1,1,2,0,0,0,0,1,2
1777.2351692973,5748.4718953544,2094.3130189475,9500000,Mumbai,Malad West,14615,18,2,0,0,4,650,1,2,0,0,2,0,0,0,0,1,2
1775.4817903017,5749.3506113613,2093.3879143501,9100000,Mumbai,Malad West,12414,18,13,0,0,2,733,1,2,0,0,2,1,0,0,0,1,1
1775.4817903017,5749.3506113613,2093.3879143501,9100000,Mumbai,Malad West,12414,18,15,0,0,2,733,1,1,0,0,2,1,0,0,0,1,1
1775.2299859752,5749.4620534716,2093.2953906662,9800000,Mumbai,Malad West,13517,22,6,0,0,1,725,1,2,0,0,2,0,0,0,0,1,1
1775.4342880869,5749.3612271736,2093.3990465647,9700000,Mumbai,Malad West,12933,16,3,0,1,4,750,1,2,0,0,2,1,0,0,0,1,2
1775.4947769104,5749.3688174537,2093.3268970841,10700000,Mumbai,Malad West,14557,18,11,0,0,4,735,1,2,0,0,2,0,0,0,0,1,2
1778.3287649972,5747.8474243411,2095.0985156022,19000000,Mumbai,Malad West,13103,22,19,3,0,5,1450,3,2,0,0,3,1,0,0,0,1,2
1775.4236622642,5749.3645467143,2093.3989415438,16200000,Mumbai,Malad West,13333,18,5,2,1,1,1215,2,2,0,0,2,0,0,0,0,0,1
1775.4341379769,5749.361808876,2093.3975762726,10300000,Mumbai,Malad West,14013,18,10,0,2,4,735,1,2,0,0,1,0,0,0,0,1,2
1775.6069097187,5749.5148032657,2092.8307693619,10000000,Mumbai,Malad West,14285,7,0,0,10,2,700,1,1,0,0,1,2,1,0,0,1,1
1778.3228370368,5747.8502918559,2095.0956803175,19200000,Mumbai,Malad West,13241,22,11,3,0,5,1450,3,2,0,0,3,1,0,0,0,1,2
1777.4536924436,5748.0080043727,2095.4005232619,9700000,Mumbai,Malad West,14057,8,6,0,2,4,690,1,2,0,0,1,2,0,0,2,0,2
1775.4165115705,5749.2513404555,2093.7158915941,14600000,Mumbai,Malad West,14174,13,9,2,1,1,1030,2,2,0,0,2,1,1,0,0,1,1
1775.3030879326,5749.4837969858,2093.1736703329,8900000,Mumbai,Malad West,12361,16,12,0,0,5,720,1,2,0,0,2,0,0,0,0,0,1
1775.4801524381,5749.3510024397,2093.3882294128,10000000,Mumbai,Malad West,13333,18,16,0,0,4,750,1,2,0,0,2,1,0,0,0,1,1
1775.435037763,5749.361875169,2093.3966310848,9300000,Mumbai,Malad West,12687,18,12,0,0,4,733,1,2,0,0,2,0,0,0,0,1,2
1776.5070253894,5748.5975994179,2094.585741551,7000000,Mumbai,Malad West,12522,16,6,0,1,1,559,1,1,0,0,1,0,0,0,1,1,2
1775.435037763,5749.361875169,2093.3966310848,9300000,Mumbai,Malad West,12687,18,7,0,0,2,733,1,2,0,0,2,0,0,0,0,1,2
1775.435037763,5749.361875169,2093.3966310848,9300000,Mumbai,Malad West,12687,18,10,0,0,4,733,1,2,0,0,2,0,0,0,0,1,2
1775.3030879326,5749.4837969858,2093.1736703329,14500000,Mumbai,Malad West,14646,16,6,2,0,0,990,2,2,0,0,2,0,0,0,0,0,1
1778.3573705611,5747.845731657,2095.078878621,14200000,Mumbai,Malad West,13148,22,16,2,0,1,1080,2,2,0,0,3,1,0,0,0,0,2
1775.3030879326,5749.4837969858,2093.1736703329,14000000,Mumbai,Malad West,14213,16,5,2,0,0,985,2,2,0,0,2,0,0,0,0,0,1
1776.5075410307,5748.5971339615,2094.5865816602,7000000,Mumbai,Malad West,13461,16,6,0,1,1,520,1,1,0,0,2,0,0,0,1,1,2
1778.3545802012,5747.8470160188,2095.0777235038,17500000,Mumbai,Malad West,11290,22,19,3,0,5,1550,3,2,0,0,3,1,0,0,0,0,2
1775.4900219167,5749.3477251628,2093.3888595384,15100000,Mumbai,Malad West,12427,18,3,2,0,6,1215,2,2,0,0,2,1,0,0,0,0,1
1775.4801524381,5749.3510024397,2093.3882294128,10000000,Mumbai,Malad West,13793,18,12,0,0,4,725,1,2,0,0,2,0,0,0,0,1,1
1777.2017868316,5748.4840907103,2094.3078731966,12000000,Mumbai,Malad West,14117,16,6,2,1,1,850,2,2,0,0,2,1,0,0,0,1,2
1777.2984828841,5748.4395416315,2094.3480940248,3300000,Mumbai,Malad West,10153,8,6,1,2,5,325,1,1,0,0,1,2,0,0,0,1,1
1777.2332114162,5748.4684068647,2094.3242555818,12000000,Mumbai,Malad West,14117,16,8,2,1,1,850,2,2,0,0,2,1,0,0,0,1,2
1777.3784004073,5748.5060400856,2094.0977362255,3300000,Mumbai,Malad West,10153,8,4,1,1,4,325,1,1,0,0,1,2,0,0,0,1,1
1777.4621813137,5748.0407877901,2095.3033899417,7700000,Mumbai,Malad West,11000,18,17,0,1,5,700,1,2,0,1,2,1,0,0,0,0,1
1777.4577439146,5748.0086655481,2095.3952728261,8200000,Mumbai,Malad West,12615,8,6,0,5,4,650,1,2,0,0,1,0,0,0,2,0,1
1775.4961570626,5749.345524616,2093.3896997057,15000000,Mumbai,Malad West,13392,18,14,2,0,1,1120,2,2,0,0,2,1,0,0,0,1,1
1777.3677828694,5748.500141408,2094.1229401949,3350000,Mumbai,Malad West,10468,8,5,1,3,7,320,1,1,0,0,1,0,0,0,0,1,1
1776.5302770942,5748.5871231678,2094.5947727227,5600000,Mumbai,Malad West,10873,15,14,0,0,1,515,1,1,0,0,4,1,0,0,0,1,1
1775.3536700553,5749.0190148934,2094.4070073927,14000000,Mumbai,Malad West,13084,23,12,2,0,5,1070,2,2,0,0,2,0,0,0,0,1,2
